ENTREZ_ID,GENE_SYM
420289,TRPS1
420290,HADH
420291,NA
420292,TSTA3
420293,PYCRL
420294,NA
420299,RHPN1
420300,LY6EL
420301,LY6CLEL
420302,GPIHBP1
420304,TSNARE1
420308,SLC45A4
420309,DENND3
420312,TRAPPC9
420315,COL22A1
420317,KHDRBS3
420319,ZFAT
420321,NDRG1
420322,WISP1
420323,PHF20L1
420324,LRRC6
420325,KCNQ3
420326,OC90
420327,EFR3A
420328,ADCY8
420330,FAM49B
420332,MYC
420333,NSMCE2
420334,WASHC5
420335,SQLE
420336,MTSS1
420337,NDUFB9
420338,RNF139
420340,FER1L6
420342,ANXA13
420343,FBXO32
420345,WDYHV1
420346,ATAD2
420348,C2H8ORF76
420349,TBC1D31
420350,DERL1
420351,ZHX2
420354,MTBP
420356,MRPL13
420357,DEPTOR
420358,DSCC1
420361,ENPP2
420362,HSF1
420366,RARRES2
420367,SSPO
420369,ZNF212
420372,ZNF767
420374,NA
420375,CDC25A
420376,DHX30
420378,SMARCC1
420379,ELP6
420380,SCAP
420383,FAM188B
420384,AQP1
420385,GHRHR
420386,ADCYAP1R1
420387,SEC22C
420388,NKTR
420389,KLHL40
420391,HHATL
420393,ACKR2
420395,OBSCN
420396,IBA57
420397,GJC2
420398,ARF1
420399,SNAP47
420400,JMJD4
420401,PTH2R
420402,CCDC12
420404,SETD2
420405,KIF9
420406,KLHL18
420407,CATH2
420408,TBRG4
420409,NACAD
420410,CCM2
420412,MYO1G
420413,GIMAP6
420415,VILL
420416,PLCD1
420418,DLEC1
420419,NA
420420,MYD88
420421,OXSR1
420422,SLC22A13L
420423,SLC22A13
420425,CSRNP1
420426,GORASP1
420427,WDR48
420430,EXOG
420432,XYLB
420433,NUB1
420435,PRKAG2
420436,GALNT11
420437,KMT2C
420438,XRCC2
420439,ACTR3B
420440,DPP6
420441,PAXIP1
420442,INSIG1
420444,RBM33
420446,NOM1
420447,UBE3C
420448,DNAJB6
420451,ESYT2
420452,WDR60
420453,VIPR2
420455,ZMYND11
420456,DIP2C
420457,LARP4B
420458,GTPBP4
420459,IDI2
420460,WDR37
420461,ADARB2
420462,PITRM1
420463,KLF6
420465,GJD4
420467,CUL2
420468,PARD3
420471,EPC1
420472,KIF5B
420473,ARHGAP12
420474,ZNF438
420475,SVIL
420476,KIAA1462
420478,MTPAP
420479,MAP3K8
420480,NA
420481,MPP7
420482,ARMC4
420483,RAB18
420486,NA
420487,MASTL
420488,ACBD5
420490,PDSS1
420491,SELENOOL
420492,APBB1IP
420494,MYO3A
420498,ENKUR
420499,PRTFDC1
420500,ARHGAP21
420501,KIAA1217
420502,OTUD1
420503,ARMC3
420504,PIP4K2A
420505,SPAG6
420507,COMMD3
420508,DNAJC1
420509,MLLT10
420510,SKIDA1
420511,PLXDC2
420512,MALRD1
420513,ARL5B
420514,SLC39A12
420515,MMR1L3
420516,MRC1
420517,STAM
420518,HACD1
420519,VIM
420520,TRDMT1
420523,CUBN
420524,RSU1
420525,PTER
420526,FAM188A
420528,FAM171A1
420529,NMT2
420530,RPP38
420531,ACBD7
420532,OLAH
420533,CROT
420534,ABCB1LA
420535,RUNDC3B
420536,DBF4
420537,ADAM22
420538,SRI
420539,ZNF804B
420540,STEAP1
420541,STEAP2
420542,CFAP69
420544,GTPBP10
420545,PTTG1IP2
420546,CDK14
420548,CYP51A1
420549,KRIT1
420550,ANKIB1
420551,GATAD1
420553,ACCSL
420554,PEX1
420555,RBM48
420556,EFCAB1
420557,FAM133B
420558,CDK6
420559,SAMD9L
420560,VPS50
420561,TFPI2
420562,NA
420563,BET1
420565,CASD1
420567,SGCE
420568,PPP1R9A
420569,ASB4
420570,PDK4
420571,DYNC1I1
420573,TAC1
420574,ASNS
420575,C1GALT1
420576,COL28A1
420577,MIOS
420578,RPA3
420580,GLCCI1
420581,ICA1
420582,NXPH1
420583,PHF14
420585,THSD7A
420586,TMEM106B
420587,VWDE
420588,SCIN
420589,ARL4A
420591,ISPD
420592,LRRC72
420593,ANKMY2
420594,BZW2
420595,TSPAN13
420596,AGR2
420597,AGR3
420598,SNX13
420599,HDAC9
420603,TWISTNB
420604,MACC1
420606,ABCB5
420607,SP4
420608,CDCA7L
420610,TOMM7
420611,FAM126A
420612,KLHL7
420614,NUP42
420616,MALSU1
420617,IGF2BP3
420618,TRA2A
420619,CCDC126
420620,FAM221A
420621,STK31
420622,MPP6
420623,DFNA5
420624,CYCS
420625,C7orf31
420627,HNRNPA2B1
420628,SNX10
420629,SKAP2
420630,HOXA6
420632,HIBADH
420633,JAZF1
420634,WIPF3
420635,SCRN1
420636,FKBP14
420637,PLEKHA8
420638,HACL1
420639,BTD
420640,ANKRD28
420642,GALNT15
420643,DPH3P1
420644,OXNAD1
420645,PLCL2
420646,TBC1D5
420647,SATB1
420648,KCNH8
420649,RAB5A
420650,SGO1
420651,ZNF385D
420653,UBE2E1
420654,NKIRAS1
420655,NGLY1
420656,OXSM
420657,LRRC3B
420658,SLC4A7
420659,CMC1
420660,AZI2
420661,RBMS3
420663,OSBPL10
420664,GPD1L
420665,CMTM8
420666,CMTM7
420667,CMTM6
420668,DYNC1LI1
420669,CNOT10
420670,TCAIM
420673,ABHD4
420674,ANO10
420675,SNRK
420676,GGCT
420677,NOD1
420678,ZNRF2
420679,MTURN
420681,METTL6
420682,SH3BP5
420683,CAPN7
420684,ASTE1
420686,MRPL3
420687,CPNE4
420688,DNAJC13
420690,NPHP3
420692,TMEM108
420693,CDV3
420694,TOPBP1
420695,CCR5
420696,CCR2
420698,LZTFL1
420699,SLC6A20
420700,SACM1L
420701,LIMD1
420702,LARS2
420703,CDCP1
420704,EXOSC7
420705,ZDHHC3
420706,TGM4
420708,KIF15
420709,KIAA1143
420713,ULK4
420714,TRAK1
420715,EIF1B
420716,NA
420717,SLC25A38
420718,CCR8
420719,CX3CR1
420720,GLB1
420721,SUSD5
420722,FBXL2
420724,CLASP2
420725,PDCD6IP
420728,TRANK1
420729,MLH1
420730,STARD3NL
420731,EPDR1
420732,SFRP4
420733,GPR141
420735,ELMO1
420737,AOAH
420738,ANLN
420739,KIAA0895
420740,EEPD1
420741,SEPTIN7
420742,HERPUD2
420743,DPY19L1
420744,BMPER
420745,BBS9
420747,RP9
420748,NA
420749,KBTBD2
420750,AVL9
420751,LSM5
420753,PPP1R17
420754,NEUROD6
420757,ITGA9
420758,GOLGA4
420759,LRRFIP2
420761,AMPH
420762,VPS41
420763,POU6F2
420764,YAE1D1
420765,RALA
420766,CDK13
420768,SUGCT
420769,GLI3
420771,C7orf25
420772,PSMA2
420773,MRPL32
420774,HECW1
420775,STK17A
420776,BLVRA
420779,LANCL2
420780,TPK1
420783,CUL1
420784,EZH2
420785,PDIA4
420786,RAMP3
420788,ADCY1
420792,TNS3
420796,NFX1
420797,SLC12A7
420798,TRIP13
420799,BRD9
420800,TPPP
420801,SLC9A3
420803,COL15A1
420804,RECK
420805,ADNP2
420806,RBFA
420807,NA
420808,NA
420811,TXNL4A
420812,HSBP1L1
420813,CTDP1
420815,NFATC1
420817,ATP9B
420818,ALDH5A1
420819,GPLD1
420820,MRS2
420821,DCDC2
420822,NRSN1
420823,CDKAL1
420824,E2F3
420826,MBOAT1
420827,RNF144B
420828,DEK
420829,KDM1B
420832,KIF13A
420834,SIRT5
420835,NOL7
420837,MCUR1
420838,CD83
420839,JARID2
420840,DTNBP1
420841,MYLIP
420842,GMPR2
420846,RBM24
420847,CAP2
420848,NUP153
420849,C2H6orf52
420850,PAK1IP1
420851,TMEM14C
420853,TBC1D7
420854,EDN1
420856,HIVEP1
420857,TMEM170B
420858,ELOVL2
420859,MAK
420860,NA
420862,OFCC1
420863,SLC35B3
420865,EEF1E1
420866,BLOC1S5
420867,TXNDC5
420868,BMP6
420869,DSP
420870,RIOK1
420871,SSR1
420872,LY86
420873,NRN1
420874,LYRM4
420876,RPP40
420877,CDYL
420878,ECI2
420879,PRPF4B
420880,PXDC1
420881,SLC22A23
420882,PSMG4
420883,TUBB2B
420885,BPHL
420886,NQO2
420887,DUSP22
420889,EXOC2
420890,GMDS
420893,MYLK4
420894,SERPINB1
420895,SERPINB6
420896,SERPINB2
420897,OVALY
420898,OVALX
420899,SERPINB12
420900,SERPINB5
420901,VPS4B
420902,KDSR
420903,NA
420904,PHLPP1
420905,ZCCHC2
420907,KIAA1468
420908,PIGN
420909,RNF152
420910,C2H5ORF22
420911,DROSHA
420912,CDH12
420914,MARCH11
420917,ANKH
420919,TRIO
420921,DNAH5
420923,DAP
420924,ANKRD33B
420925,SNRNP48
420926,ROPN1L
420927,MARCH6
420928,CMBL
420929,SBK2
420930,CCT5
420931,SEMA5A
420932,FASTKD3
420935,ADCY2
420938,NSUN2
420939,UBE2QL1
420940,MED10
420941,C7orf57
420942,UPP1
420943,ABCA13
420944,VWC2
420946,FIGNL1
420947,DDC
420948,GRB10
420949,COBL
420951,VSTM2A
420952,FHOD3
420953,RPRD1A
420954,C18orf21
420955,GALNT1
420956,INO80C
420957,TMEM245
420961,FRRS1L
420962,EPB41L4B
420963,PTPN3
420964,MOCOS
420965,NA
420966,ZNF830
420967,BAG1
420968,CHMP5
420969,FH
420970,CCDC127
420971,SLC6A19
420972,TERT
420973,CLPTM1L
420974,LPCAT1
420976,NDUFS6
420977,ANKS6
420978,GALNT12
420979,GABBR2
420980,ELP2
420983,FAM206A
420984,SLC39A6
420985,TMEFF1
420986,MURC
420987,EXOC3
420988,PDCD6
420989,AHRR
420991,C2H9ORF30
420992,NA
420993,TEX10
420994,ERP44
420995,STX17
420996,NR4A3
420997,SEC61B
420998,ALG2
420999,GLIPR2
421000,BLOC1S4
421001,SCGN
421002,CARMIL1
421003,FAM65B
421004,GMNN
421005,C6orf62
421008,ZNF236
421009,ZNF516
421010,ZADH2
421011,ZNF407
421012,CNDP1
421013,CNDP2
421014,FAM69C
421015,C18orf63
421016,TIMM21
421017,FBXO15
421018,NETO1
421019,CBLN2
421020,SOCS6
421023,RTTN
421025,DOK6
421027,TMX3
421028,DSEL
421029,CDH19
421031,MPPE1
421032,IMPA2
421033,SPIRE1
421035,PRELID3A
421036,AFG3L2
421037,TUBB6
421039,CEP76
421040,PSMG2
421043,CEP192
421044,LDLRAD4
421045,FAM210A
421046,RNMT
421047,MC5R
421048,RAB12
421049,PTPRM
421050,MOG
421051,NAPG
421052,PIEZO2
421053,ARHGAP28
421054,TMEM200C
421055,EPB41L3
421056,METTL4
421057,SMCHD1
421058,EMILIN2
421059,LPIN2
421060,TYMS
421061,COLEC12
421062,THOC1
421063,USP14
421064,GREB1L
421067,ESCO1
421068,ABHD3
421069,MIB1
421071,RBBP8
421073,TMEM241
421074,RIOK3
421075,C18orf8
421076,NPC1
421077,TTC39C
421079,OSBPL1A
421080,IMPACT
421083,ZNF521
421085,SS18
421086,TAF4B
421087,KCTD1
421088,AQP4
421089,CHST9
421092,B4GALT6
421093,OPN5L1
421095,TRAPPC8
421096,RNF138
421097,MEP1B
421098,GAREM1
421099,RAB10L
421100,KLHL14
421102,ASXL3
421104,DTNA
421105,MAPRE2
421108,NA
421109,UBE2V2
421113,SNTG1
421114,PCMTD1
421115,ST18
421116,RB1CC1
421117,NPBWR1
421119,TCEA1
421121,MRPL15
421123,RP1
421124,TMEM68
421125,NA
421126,TGS1
421127,LYN
421130,SDR16C5
421131,PENK
421132,IMPAD1
421134,FAM110B
421135,UBXN2B
421136,SDCBP
421137,NSMAF
421138,TOX
421139,CA8
421140,CHD7
421141,CLVS1
421142,ASPH
421144,GGH
421145,YTHDF3
421147,TIMM17B
421148,ADIPOR1
421149,UBE2T
421151,DRAM2
421152,CEPT1
421153,DENND2D
421154,MYBPHL
421155,PPFIA4
421156,TMEM183A
421157,TMEM9
421158,PKP1
421160,LAD1
421161,TNNI1
421165,RNPEP
421166,LZTR1
421167,IPO9
421168,KDM5B
421169,TUB5A
421170,RABIF
421171,SKIV2L
421172,ZC3H11A
421173,LGR6
421174,PTPRVP
421175,ARL8A
421176,GPR37L1
421177,ELF3
421178,KIF21B
421181,TBC1D22B
421182,BRPF3
421183,MAPK14
421185,SRPK1
421186,FKBP5
421192,XPO1
421193,USP34
421194,AHSA2
421195,NA
421196,KIAA1841
421197,PEX13
421198,PUS10
421199,BCL11A
421202,FANCL
421205,CCDC85A
421206,PNPT1
421209,CFAP36
421210,CCDC88A
421212,PRORSD1P
421213,MTIF2
421215,EML6
421216,SPTBN1
421217,ACYP2
421218,PSME4
421219,TLR15
421221,CHAC2
421222,MALL
421223,NPHP1
421224,TPCN3
421226,BUB1
421228,ANAPC1
421229,FBLN7
421230,ZC3H8
421231,NAPB
421232,GZF1
421233,GZF1
421234,CD93
421236,XRN2
421237,KIZ
421240,RALGAPA2
421242,CFAP61
421243,CRNKL1
421244,SLC24A3
421246,RIN2
421248,PYGB
421249,ABHD12
421250,PPP2R5D
421251,KLHDC3
421253,TMEM121L
421254,PACSL
421255,NA
421256,MRPL2
421257,PTK7
421258,CUL9
421259,MACROD2
421260,KIF16B
421261,SNRPB2
421263,PROKR1
421264,APLF
421265,FBXO48
421266,CNRIP1
421267,C1D
421269,ETAA1
421271,SPRED2
421273,RAB1B
421274,CEP68
421276,SERTAD2
421277,AFTPH
421278,LGALSL
421279,PELI3
421280,VPS54
421281,MDH1
421282,EHBP1
421284,TMEM17
421286,B3GNT2
421287,PPP1R21
421288,FOXN2
421289,FBXO11
421291,MSH6
421292,EPCAM
421295,WDR43
421296,FAM179A
421297,ALK
421298,ANKRD9L
421299,YPEL5
421301,LBH
421303,LBH
421304,CAPN13
421305,GALNT14
421306,EHD3
421309,DGAT2
421310,THUMPD2
421311,GPCPD1
421312,CHGB
421313,TRMT6
421314,MCM8
421315,STUM
421316,LIN9
421317,ACBD3
421318,SDE2
421319,TMEM63A
421321,EPHX1
421322,DNAH14
421323,CNIH3
421324,WDR26
421325,CNIH4
421326,NVL
421327,DEGS1
421328,FBXO28
421329,TP53BP2
421333,DISP1
421334,BROX
421335,AIDA
421337,MIA3
421338,TAF1A
421339,HHIPL2
421340,DUSP10
421341,C3H1ORF115
421342,MARK1
421343,RAB3GAP2
421346,IARS2
421347,BPNT1
421348,EPRS
421349,SLC30A10
421351,LYPLAL1
421352,TGFB2
421353,RRP15
421354,SPATA17
421355,GPATCH2
421357,ESRRG
421358,USH2A
421359,SHKBP1
421360,PTPN14
421361,SMYD2
421362,RPS6KC1
421363,ANGEL2
421364,VASH2
421366,TATDN3
421367,NSL1
421368,BATF3
421370,NENF
421371,TMEM206
421372,PPP2R5A
421373,DTL
421374,INTS7
421375,LPGAT1
421376,NEK2
421377,SLC30A1
421378,RD3
421380,RCOR3
421381,KCNH1
421383,SERTAD4
421384,DIEXF
421385,MRPS10
421386,TRERF1
421387,UBR2
421390,PKDCCA
421392,COX7A2L
421393,KCNG3
421395,MTA3
421396,HAAO
421398,THADA
421399,PLEKHH2
421400,DYNC2LI1
421401,ABCG5
421402,ABCG8
421403,LRPPRC
421404,PPM1B
421405,PREPL
421406,CAMKMT
421408,SRBD1
421409,PRKCE
421412,CRIPT
421413,MCFD2
421414,TTC7A
421416,FOSL2
421417,BRE
421418,RBKS
421419,NA
421420,SLC4A1AP
421421,SUPT7L
421422,DAAM2
421423,KCNK17
421424,KCNK5
421426,SAYSD1
421428,GLO1
421429,BTBD9
421430,ZFAND3
421431,MDGA1
421433,CCDC167
421434,CMTR1
421435,RNF8
421436,AARS2
421437,TCTE1
421438,NFKBIE
421439,SLC29A1
421441,NA
421442,TMEM63B
421443,MRPL14
421445,MRPS18A
421446,RSPH9
421447,EPHX1L
421448,MAD2L1BP
421449,GTPBP2
421450,XPO5
421452,POLR1C
421453,YIPF3
421454,LRRC73
421455,TJAP1
421456,ABCC10
421457,ZNF318
421458,FAM98A
421460,RASGRP3
421461,LTBP1
421462,TTC27
421463,BIRC6
421464,YIPF4
421465,RMDN2
421466,CYP1B1
421467,NANP
421468,GPATCH11
421469,HEATR5B
421470,STRN
421471,VIT
421472,FEZ2
421473,SULT6B1
421474,CEBPZ
421477,NDUFAF7
421478,PRKD3
421479,QPCT
421480,SLC30A6
421481,SPAST
421482,DPY30
421483,MEMO1
421484,AHCTF1
421485,SCCPDH
421487,CNST
421488,TFB2M
421489,SMYD3
421491,EFCAB2
421492,HNRNPU
421493,COX20
421494,DESI2
421495,C1orf101
421497,AKT3
421498,SDCCAG8
421499,CEP170
421501,PLD5
421504,MAP1LC3C
421505,EXO1
421507,GREM2
421508,RYR2
421509,ERO1B
421511,GPR137B
421514,LYST
421517,TARBP1
421518,SLC35F3
421519,KCNK7
421523,SIPA1L2
421526,TSNAX
421530,SPRTN
421531,EXOC8
421532,RAB4A
421533,CCSAP
421535,NUP133
421537,ABCB10
421538,TAF5L
421539,URB2
421540,GALNT2
421541,PGBD5
421542,COG2
421543,AGT
421544,CAPN9
421545,TTC13
421546,ARV1
421547,C1orf131
421548,GNPAT
421550,PDCD2
421551,PSMB1
421552,FAM120B
421553,ERMARD
421555,TCTE3
421557,C6orf120
421559,SMOC2
421560,SULT6B1L
421561,DACT2
421562,FRMD1
421563,KIF25
421564,AFDN
421566,UNC93A
421567,TCP10
421568,FGFR1OP
421569,RNASET2
421570,RPS6KA2
421574,PDE10A
421576,PACRG
421577,PARK2
421578,AGPAT4
421579,MAP3K4
421580,PLG
421582,SLC22A3
421583,NA
421584,SLC22A1
421585,MRPL18
421586,TCP1
421587,ACAT2
421588,WTAP
421589,FNDC1
421593,DEPDC7
421594,TCP11L1
421595,CSTF3
421597,HIPK3
421598,KIAA1549L
421599,QSER1
421600,PRRG4
421602,EIF3M
421603,DNAJC24
421604,MPPED2
421605,ARL14EP
421606,METTL15
421607,KIF18A
421608,LIN7C
421609,CCDC34
421610,UTRN
421611,EPM2A
421612,FBXO30
421613,SHPRH
421614,GRM1
421616,RAB32
421618,ADGB
421620,STXBP5
421621,SASH1
421622,TAB2
421623,ZC3H12D
421625,PPIL4
421626,KATNA1
421627,LATS1
421628,NUP43
421629,LRP11
421630,PPP1R14C
421631,IYD
421632,PLEKHG1
421633,MTHFD1L
421634,AKAP12
421635,ZBTB2
421636,RMND1
421637,ARMT1
421639,CCDC170
421641,MYCT1
421642,FBXO5
421643,MTRF1L
421644,OPRM1
421645,IPCEF1
421646,CNKSR3
421647,SCAF8
421648,TIAM2
421650,ARID1B
421652,TMEM242
421653,ZDHHC14
421654,SNX9
421656,SYNJ2
421657,SERAC1
421658,TULP4
421659,TMEM181
421660,DYNLT1
421662,TAGAP
421663,RSPH3
421665,ZC2HC1B
421666,LTV1
421667,PHACTR2
421668,FUCA2
421669,PEX3
421670,ADAT2
421671,AIG1
421672,HIVEP2
421673,ADGRG6
421674,VTA1
421677,HECA
421678,REPS1
421679,CCDC28A
421680,NHSL1
421681,ARFGEF3
421682,PERPB
421683,PERPA
421684,TNFAIP3
421685,IFNGR1
421686,IL20RA
421687,PEX7
421688,MAP3K5
421689,MAP7
421690,NA
421691,MTFR2
421692,PDE7B
421693,AHI1
421694,HBS1L
421695,ALDH8A1
421696,SLC2A12
421697,TCF21
421698,RPS12
421699,SLC18B1
421702,VNN2
421703,EPB41L2
421705,L3MBTL3
421706,ARHGAP18
421709,LAMA2
421711,PTPRK
421712,C6orf58
421713,SOGA3
421715,RSPO3
421716,CENPW
421717,NCOA7
421718,HEY2
421719,HDDC2
421720,NKAIN2
421721,TRDN
421722,SERINC1
421724,HSF2
421725,TBC1D32
421726,MAN1A1
421727,FAM184A
421733,NUS1
421734,DCBLD1
421735,VGLL2
421737,RFX6
421738,KPNA5
421739,ZUFSP
421740,NA
421741,RWDD1
421742,FAM26D
421743,TRAPPC3L
421744,FAM26F
421745,DSE
421746,NT5DC1
421747,FRK
421749,LAMA4
421750,TUBE1
421752,TRAF3IP2
421753,SLC16A10
421754,GTF3C6
421755,AMD1
421756,CDK19
421757,DDO
421758,METTL24
421760,CDC40
421761,WASF1
421762,FIG4
421763,ZBTB24
421764,PPIL6
421765,NA
421766,SESN1
421767,ARMC2
421770,AFG1L
421772,SNX3
421773,OSTM1
421774,SEC63
421775,SOBP
421777,PDSS2
421778,BEND3
421779,C6orf203
421781,QRSL1
421782,RTN4IP1
421783,AIM1
421784,ATG5
421785,PREP
421786,LIN28B
421788,HACE1
421790,ASCC3
421791,CCNC
421792,NA
421793,USP45
421796,PNISR
421797,COQ3
421798,FBXL4
421799,MMS22L
421802,NDUFAF4
421803,FHL5
421804,UFL1
421807,MANEA
421808,MAP3K7
421810,CASP8AP2
421811,MDN1
421812,LYRM2
421813,ANKRD6
421815,GABRR2
421816,PM20D2
421817,PNRC1
421819,RNGTT
421820,SPACA1
421821,AKIRIN2
421822,ORC3
421823,RARS2
421824,CFAP206
421826,C6orf163
421827,SMIM8
421828,ZNF292
421829,CGA
421831,SYNCRIP
421832,SNX14
421833,NT5E
421835,CEP162
421836,MRAP2
421837,CYB5R4
421838,RIPPLY2
421839,PRSS35
421840,RWDD2A
421841,PGM3
421842,DOPEY2
421843,UBE3D
421844,IBTK
421845,FAM46A
421849,TTK
421850,ELOVL4
421851,SH3BGRL2
421852,LCA5
421853,HMGN2P46
421854,PHIP
421856,NA
421857,IRAK1BP1
421858,HTR1B
421859,SENP6
421860,FILIP1
421861,TMEM30A
421862,CD109
421863,SLC17A5
421864,CGAS
421866,KCNQ5
421867,RIMS1
421868,ASRGL1
421869,OGFRL1
421870,SDHAF4
421871,FAM135A
421873,COL19A1
421874,LMBRD1
421875,ADGRB3
421877,PTP4A1
421878,PRIM2
421879,RAB23
421880,BAG2
421881,ZNF451
421884,DST
421885,COL21A1
421886,HMGCLL1
421887,GFRAL
421888,TINAG
421889,MLIP
421891,LRRC1
421892,NA
421893,KLHL31
421894,GCLC
421895,FBXO9
421896,ICK
421897,TMEM14A
421898,AGPAT5
421899,CSMD1
421900,ARHGEF10
421902,CLN8
421903,DLGAP2
421904,ERICH1
421905,TDRP
421906,FBXO25
421908,SH3YL1
421909,ACP1
421910,FAM150B
421911,TMEM18
421913,SNTG2
421914,PXDN
421916,TSSC1
421917,TRAPPC12
421918,ADI1
421919,RPS7
421921,CMPK2
421922,RNF144A
421924,KIDINS220
421925,MBOAT2
421928,ITGB1BP1
421929,CPSF3
421930,IAH1
421931,ADAM17
421932,YWHAQ
421933,TAF1B
421934,KLF11
421936,RRM2
421937,ODC
421938,NOL10
421939,ATP6V1C2
421940,PDIA6
421941,PQLC3
421943,E2F6
421944,GREB1
421945,LPIN1
421946,FAM84A
421947,NBAS
421948,MYCN
421949,FAM49A
421950,SMC6
421951,GEN1
421952,ZPAX
421953,RDH14
421954,NT5C1B
421956,LINC00954
421958,WDR35
421959,LAPTM4A
421960,SDC1
421961,PUM2
421965,NA
421966,HS1BP3
421967,LDAH
421972,ATAD2B
421973,UBXN2A
421975,WDCP
421976,SF3B6
421977,TP53I3
421978,FAM228
421979,ITSN2
421980,GPN1
421981,FNDC4
421982,NA
421983,IFT172
421984,KRTCAP3
421985,NRBP1
421986,PPM1G
421988,RNF19AL
421990,SNX17
421991,DNMT3A
421993,ASXL2
421994,RAB10
421995,HADHB
421998,PTK2B
421999,EPHX2
422000,C3H8ORF80
422002,NUGGC
422003,PBK
422004,ESCO2
422005,CCDC25
422006,C2orf70
422007,OTOF
422009,DRC1
422010,STMN4
422011,POMC
422012,EFR3B
422013,ADCY3
422014,CENPO
422015,PTRHD1
422016,NCOA1
422017,ZNF395
422019,PNOC
422021,ELP3
422022,EXTL3
422023,INTS9
422024,HMBOX1
422026,KIF13B
422027,MSRA
422028,PINX1
422029,XKR6
422030,OvoDA1
422031,OvoDA1-2
422032,OvoDA3
422033,MTMR9
422034,TDH
422035,BLK
422037,NEIL2
422038,FDFT1
422039,TRAM2
422040,TRAM2
422041,EFHC1
422042,PAQR8
422043,MCM3
422044,PKHD1
422045,CRISP2
422046,CYP2AC1
422048,CENPQ
422049,MUT
422050,OPN5L2
422052,CDC5L
422053,SUPT3H
422054,CLIC5
422055,ENPP4
422057,RCAN2
422058,CYP39A1
422060,MEP1A
422062,TNFRSF21
422064,PTCHD4
422065,EVA1A
422066,MRPL19
422069,MTR
422070,SLC38A10
422071,NDUFAF8
422072,TEPSIN
422074,CEP131
422075,NA
422076,AATK
422077,BAIAP2
422078,NPTX1
422079,ENDOV
422080,RNF213
422081,SGSH
422082,GAA
422083,CCDC40
422084,CBX8
422085,CYTH1
422087,PGS1
422089,TMC6
422090,NA
422093,PCYT2
422094,NME1
422095,SPAG9
422097,WFIKKN2
422099,ABCC3
422100,SPATA20
422101,RSAD1
422102,ACSF2
422103,LRRC59
422104,EME1
422105,MRPL27
422107,CD300LG
422108,SLC9A3R1
422109,NAT9
422110,TMEM104
422111,OTOP2
422112,OTOP3
422113,HID1
422114,MRPL58
422115,ATP5H
422116,KCTD2
422117,SLC16A5
422118,ARMC7
422119,HN1
422120,NUP85
422121,GGA3
422122,MRPS7
422123,SLC25A19
422124,TMEM94
422125,CASKIN2
422126,TSEN54
422127,LLGL2
422129,DGKK
422131,MID2
422133,NHSL2
422134,PIN4
422135,ERCC6L
422136,OCRL
422137,XPNPEP2
422138,SASH3
422139,ZDHHC9
422140,UTP14A
422141,SLC25A14
422142,ENOX2
422143,CHMP1B
422145,ITM2A
422146,GPR174
422147,NA
422149,LPAR4
422150,NA
422151,NA
422152,TAF9
422153,PDZD11
422154,NA
422161,YIPF6
422162,OPHN1
422165,AR
422166,EDA2R
422168,HEPH
422169,HSF3
422171,ARHGAP20B
422172,FDX1B
422173,MSN
422174,LAS1L
422175,ZC3H12B
422176,ZC4H2
422177,NA
422178,CLIC2
422179,EVA1CL
422181,PHKA1
422182,HDAC8
422183,NUP62
422184,PIH1D3
422185,PRPS1L1
422187,RAB9B
422188,GLA
422190,TIMM8A
422192,TAF7
422193,DRP2
422196,DKC1
422197,MPP1
422200,FUNDC2
422201,BRCC3
422202,GCNA
422203,OGT
422204,TAF1
422207,RHOG2
422209,ZMYM3
422210,MED12
422211,SESN4
422213,SLC7A3
422214,NCBP2
422215,TEX11
422217,GDPD2
422219,IL13RA2
422220,LRCH2
422221,FYTTD1L
422222,PLS3
422224,FAM162BL
422226,KLHL9
422227,WDR44
422229,DOCK11
422230,IL13RA1
422231,STK26
422233,MBNL3
422234,GPC4
422235,PHF6
422236,PABIR2
422237,PABIR3
422238,MOSPD1
422239,INTS6L
422240,MMGT1
422241,SLC9A6
422242,MAP7D3
422245,HTATSF1
422247,ARHGEF6
422248,RBMXL1
422249,TM9SF2L
422251,ZIC3
422253,MCF2
422254,ATP11C
422255,ARL13A
422257,NOX1
422258,CSTF2
422259,TRMT12
422260,SYTL4
422261,SRPX2
422262,TSPAN6
422263,PCDH19
422264,PCDH11X
422265,KLHL4
422266,CHM
422268,POF1B
422269,ZNF711
422270,NA
422271,APOOL
422272,HDX
422273,RPS6KA6
422276,NA
422277,SH3BGRL
422278,HMGN5
422281,BRWD3
422282,FAM46D
422285,CLCN5
422287,SLITRK4
422289,GABRA3
422291,PRRG3
422292,CLDN2
422293,VSIG10L
422295,NA
422296,TMLHE
422297,VAMP7
422301,ZNF185
422302,NSDHL
422303,CETN2
422304,CETN1L
422305,GATD3AL2
422307,ACOD1L
422308,NA
422311,RRAGA
422312,MTMR8
422313,ASB12
422314,AMER1
422315,ARHGEF9
422316,VEGFRKDRL
422317,HOXCDX1L
422318,CHIC1
422319,EPFIP1L
422320,NA
422321,RASL11AL
422322,USP12-like
422323,WASF3L
422325,KIAA2022
422326,ABCB7
422327,UPRT
422329,ZDHHC15
422330,FGF16
422331,ATRX
422332,MAGT1
422336,AMOT
422337,TRPC5
422339,ALG13
422341,CAPN6
422342,PAK3
422343,AMMECR1
422344,TMEM164
422345,ACSL4
422346,NXT2
422347,IRS4
